,NUM,TARGET
2897,32897,0.0
2898,32898,0.0
2899,32899,0.0
2900,32900,0.0
2901,32901,0.0
2902,32902,1.0
2903,32903,0.0
2904,32904,0.0
2905,32905,0.0
2906,32906,1.0
2907,32907,0.0
2908,32908,1.0
2909,32909,0.0
2910,32910,0.0
2911,32911,0.0
2912,32912,0.0
2913,32913,1.0
2914,32914,1.0
2915,32915,0.0
2916,32916,0.0
2917,32917,1.0
2918,32918,0.0
2919,32919,1.0
2920,32920,0.0
2921,32921,0.0
2922,32922,0.0
2923,32923,1.0
2924,32924,0.0
2925,32925,0.0
2926,32926,0.0
2927,32927,0.0
2928,32928,0.0
2929,32929,0.0
2930,32930,1.0
2931,32931,0.0
2932,32932,1.0
2933,32933,0.0
2934,32934,0.0
2935,32935,0.0
2936,32936,1.0
2937,32937,0.0
2938,32938,0.0
2939,32939,0.0
2940,32940,0.0
2941,32941,1.0
2942,32942,0.0
2943,32943,0.0
2944,32944,1.0
2945,32945,1.0
2946,32946,0.0
2947,32947,0.0
2948,32948,0.0
2949,32949,0.0
2950,32950,0.0
2951,32951,0.0
2952,32952,1.0
2953,32953,0.0
2954,32954,0.0
2955,32955,0.0
2956,32956,1.0
2957,32957,1.0
2958,32958,1.0
2959,32959,0.0
2960,32960,0.0
2961,32961,0.0
2962,32962,1.0
2963,32963,0.0
2964,32964,0.0
2965,32965,1.0
2966,32966,1.0
2967,32967,1.0
2968,32968,0.0
2969,32969,0.0
2970,32970,0.0
2971,32971,0.0
2972,32972,0.0
2973,32973,0.0
2974,32974,0.0
2975,32975,1.0
2976,32976,0.0
2977,32977,0.0
2978,32978,0.0
2979,32979,0.0
2980,32980,1.0
2981,32981,0.0
2982,32982,1.0
2983,32983,1.0
2984,32984,1.0
2985,32985,0.0
2986,32986,1.0
2987,32987,1.0
2988,32988,1.0
2989,32989,0.0
2990,32990,0.0
2991,32991,1.0
2992,32992,0.0
2993,32993,0.0
2994,32994,1.0
2995,32995,1.0
2996,32996,0.0
2997,32997,1.0
2998,32998,1.0
2999,32999,1.0
3000,33000,0.0
3001,33001,0.0
3002,33002,0.0
3003,33003,1.0
3004,33004,0.0
3005,33005,0.0
3006,33006,0.0
3007,33007,0.0
3008,33008,1.0
3009,33009,0.0
3010,33010,1.0
3011,33011,1.0
3012,33012,0.0
3013,33013,0.0
3014,33014,0.0
3015,33015,0.0
3016,33016,0.0
3017,33017,0.0
3018,33018,0.0
3019,33019,0.0
3020,33020,0.0
3021,33021,0.0
3022,33022,0.0
3023,33023,0.0
3024,33024,1.0
3025,33025,0.0
3026,33026,0.0
3027,33027,0.0
3028,33028,0.0
3029,33029,0.0
3030,33030,1.0
3031,33031,0.0
3032,33032,0.0
3033,33033,0.0
3034,33034,0.0
3035,33035,1.0
3036,33036,0.0
3037,33037,0.0
3038,33038,0.0
3039,33039,0.0
3040,33040,1.0
3041,33041,0.0
3042,33042,0.0
3043,33043,1.0
3044,33044,0.0
3045,33045,0.0
3046,33046,0.0
3047,33047,0.0
3048,33048,1.0
3049,33049,0.0
3050,33050,0.0
3051,33051,0.0
3052,33052,0.0
3053,33053,1.0
3054,33054,1.0
3055,33055,0.0
3056,33056,0.0
3057,33057,1.0
3058,33058,0.0
3059,33059,0.0
3060,33060,0.0
3061,33061,0.0
3062,33062,1.0
3063,33063,0.0
3064,33064,0.0
3065,33065,1.0
3066,33066,0.0
3067,33067,0.0
3068,33068,0.0
3069,33069,1.0
3070,33070,1.0
3071,33071,0.0
3072,33072,0.0
3073,33073,1.0
3074,33074,0.0
3075,33075,1.0
3076,33076,0.0
3077,33077,0.0
3078,33078,0.0
3079,33079,1.0
3080,33080,0.0
3081,33081,1.0
3082,33082,0.0
3083,33083,1.0
3084,33084,0.0
3085,33085,0.0
3086,33086,0.0
3087,33087,1.0
3088,33088,0.0
3089,33089,0.0
3090,33090,0.0
3091,33091,1.0
3092,33092,0.0
3093,33093,1.0
3094,33094,1.0
3095,33095,0.0
3096,33096,0.0
3097,33097,0.0
3098,33098,0.0
3099,33099,1.0
3100,33100,1.0
3101,33101,0.0
3102,33102,1.0
3103,33103,0.0
3104,33104,0.0
3105,33105,0.0
3106,33106,1.0
3107,33107,1.0
3108,33108,1.0
3109,33109,0.0
3110,33110,1.0
3111,33111,0.0
3112,33112,0.0
3113,33113,1.0
3114,33114,0.0
3115,33115,1.0
3116,33116,0.0
3117,33117,0.0
3118,33118,1.0
3119,33119,1.0
3120,33120,1.0
3121,33121,0.0
3122,33122,0.0
3123,33123,0.0
3124,33124,1.0
3125,33125,0.0
3126,33126,1.0
3127,33127,0.0
3128,33128,0.0
3129,33129,0.0
3130,33130,1.0
3131,33131,1.0
3132,33132,1.0
3133,33133,0.0
3134,33134,0.0
3135,33135,0.0
3136,33136,0.0
3137,33137,0.0
3138,33138,1.0
3139,33139,1.0
3140,33140,0.0
3141,33141,0.0
3142,33142,1.0
3143,33143,0.0
3144,33144,0.0
3145,33145,1.0
3146,33146,1.0
3147,33147,0.0
3148,33148,0.0
3149,33149,0.0
3150,33150,1.0
3151,33151,0.0
3152,33152,1.0
3153,33153,0.0
3154,33154,0.0
3155,33155,1.0
3156,33156,0.0
3157,33157,1.0
3158,33158,0.0
3159,33159,1.0
3160,33160,0.0
3161,33161,0.0
3162,33162,0.0
3163,33163,0.0
3164,33164,0.0
3165,33165,0.0
3166,33166,1.0
3167,33167,0.0
3168,33168,0.0
3169,33169,0.0
3170,33170,0.0
3171,33171,0.0
3172,33172,0.0
3173,33173,0.0
3174,33174,0.0
3175,33175,0.0
3176,33176,1.0
3177,33177,1.0
3178,33178,1.0
3179,33179,0.0
3180,33180,0.0
3181,33181,1.0
3182,33182,1.0
3183,33183,1.0
3184,33184,0.0
3185,33185,0.0
3186,33186,0.0
3187,33187,0.0
3188,33188,1.0
3189,33189,0.0
3190,33190,1.0
3191,33191,1.0
3192,33192,0.0
3193,33193,0.0
3194,33194,0.0
3195,33195,0.0
3196,33196,1.0
3197,33197,0.0
3198,33198,0.0
3199,33199,1.0
3200,33200,0.0
3201,33201,0.0
3202,33202,1.0
3203,33203,0.0
3204,33204,0.0
3205,33205,0.0
3206,33206,0.0
3207,33207,1.0
3208,33208,0.0
3209,33209,0.0
3210,33210,0.0
3211,33211,0.0
3212,33212,0.0
3213,33213,0.0
3214,33214,0.0
3215,33215,0.0
3216,33216,0.0
3217,33217,0.0
3218,33218,0.0
3219,33219,0.0
3220,33220,1.0
3221,33221,1.0
3222,33222,0.0
3223,33223,1.0
3224,33224,0.0
3225,33225,0.0
3226,33226,1.0
3227,33227,0.0
3228,33228,1.0
3229,33229,0.0
3230,33230,1.0
3231,33231,0.0
3232,33232,0.0
3233,33233,0.0
3234,33234,0.0
3235,33235,0.0
3236,33236,0.0
3237,33237,0.0
3238,33238,0.0
3239,33239,0.0
3240,33240,0.0
3241,33241,0.0
3242,33242,0.0
3243,33243,0.0
3244,33244,1.0
3245,33245,0.0
3246,33246,0.0
3247,33247,1.0
3248,33248,1.0
3249,33249,0.0
3250,33250,0.0
3251,33251,0.0
3252,33252,0.0
3253,33253,1.0
3254,33254,0.0
3255,33255,0.0
3256,33256,0.0
3257,33257,0.0
3258,33258,1.0
3259,33259,0.0
3260,33260,0.0
3261,33261,1.0
3262,33262,0.0
3263,33263,0.0
3264,33264,0.0
3265,33265,0.0
3266,33266,1.0
3267,33267,0.0
3268,33268,0.0
3269,33269,0.0
3270,33270,1.0
3271,33271,1.0
3272,33272,1.0
3273,33273,0.0
3274,33274,1.0
3275,33275,0.0
3276,33276,0.0
3277,33277,1.0
3278,33278,0.0
3279,33279,1.0
3280,33280,0.0
3281,33281,0.0
3282,33282,0.0
3283,33283,0.0
3284,33284,0.0
3285,33285,0.0
3286,33286,1.0
3287,33287,1.0
3288,33288,0.0
3289,33289,0.0
3290,33290,0.0
3291,33291,0.0
3292,33292,0.0
3293,33293,1.0
3294,33294,1.0
3295,33295,0.0
3296,33296,1.0
3297,33297,1.0
3298,33298,1.0
3299,33299,0.0
3300,33300,0.0
3301,33301,0.0
3302,33302,0.0
3303,33303,1.0
3304,33304,0.0
3305,33305,0.0
3306,33306,0.0
3307,33307,1.0
3308,33308,1.0
3309,33309,0.0
3310,33310,0.0
3311,33311,1.0
3312,33312,0.0
3313,33313,0.0
3314,33314,0.0
3315,33315,0.0
3316,33316,0.0
3317,33317,0.0
3318,33318,0.0
3319,33319,1.0
3320,33320,0.0
3321,33321,0.0
3322,33322,0.0
3323,33323,0.0
3324,33324,0.0
3325,33325,1.0
3326,33326,0.0
3327,33327,0.0
3328,33328,1.0
3329,33329,0.0
3330,33330,0.0
3331,33331,1.0
3332,33332,0.0
3333,33333,0.0
3334,33334,0.0
3335,33335,1.0
3336,33336,0.0
3337,33337,0.0
3338,33338,0.0
3339,33339,0.0
3340,33340,0.0
3341,33341,0.0
3342,33342,0.0
3343,33343,0.0
3344,33344,0.0
3345,33345,0.0
3346,33346,0.0
3347,33347,1.0
3348,33348,0.0
3349,33349,0.0
3350,33350,0.0
3351,33351,1.0
3352,33352,1.0
3353,33353,0.0
3354,33354,1.0
3355,33355,1.0
3356,33356,0.0
3357,33357,0.0
3358,33358,0.0
3359,33359,0.0
3360,33360,1.0
3361,33361,0.0
3362,33362,1.0
3363,33363,1.0
3364,33364,1.0
3365,33365,0.0
3366,33366,0.0
3367,33367,1.0
3368,33368,0.0
3369,33369,0.0
3370,33370,1.0
3371,33371,0.0
3372,33372,1.0
3373,33373,1.0
3374,33374,1.0
3375,33375,0.0
3376,33376,1.0
3377,33377,0.0
3378,33378,1.0
3379,33379,0.0
3380,33380,1.0
3381,33381,1.0
3382,33382,1.0
3383,33383,1.0
3384,33384,1.0
3385,33385,0.0
3386,33386,1.0
3387,33387,0.0
3388,33388,1.0
3389,33389,0.0
3390,33390,0.0
3391,33391,1.0
3392,33392,0.0
3393,33393,0.0
3394,33394,0.0
3395,33395,0.0
3396,33396,0.0
3397,33397,0.0
3398,33398,0.0
3399,33399,0.0
3400,33400,1.0
3401,33401,1.0
3402,33402,1.0
3403,33403,1.0
3404,33404,1.0
3405,33405,0.0
3406,33406,0.0
3407,33407,0.0
3408,33408,1.0
3409,33409,1.0
3410,33410,1.0
3411,33411,0.0
3412,33412,1.0
3413,33413,0.0
3414,33414,1.0
3415,33415,0.0
3416,33416,0.0
3417,33417,0.0
3418,33418,0.0
3419,33419,0.0
3420,33420,1.0
3421,33421,0.0
3422,33422,0.0
3423,33423,1.0
3424,33424,0.0
3425,33425,1.0
3426,33426,0.0
3427,33427,1.0
3428,33428,0.0
3429,33429,1.0
3430,33430,0.0
3431,33431,0.0
3432,33432,0.0
3433,33433,1.0
3434,33434,0.0
3435,33435,0.0
3436,33436,0.0
3437,33437,0.0
3438,33438,1.0
3439,33439,0.0
3440,33440,1.0
3441,33441,1.0
3442,33442,1.0
3443,33443,0.0
3444,33444,0.0
3445,33445,0.0
3446,33446,0.0
3447,33447,0.0
3448,33448,1.0
3449,33449,0.0
3450,33450,0.0
3451,33451,1.0
3452,33452,0.0
3453,33453,1.0
3454,33454,0.0
3455,33455,0.0
3456,33456,0.0
3457,33457,0.0
3458,33458,0.0
3459,33459,0.0
3460,33460,1.0
3461,33461,0.0
3462,33462,0.0
3463,33463,0.0
3464,33464,1.0
3465,33465,0.0
3466,33466,0.0
3467,33467,0.0
3468,33468,1.0
3469,33469,0.0
3470,33470,0.0
3471,33471,0.0
3472,33472,0.0
3473,33473,0.0
3474,33474,1.0
3475,33475,1.0
3476,33476,0.0
3477,33477,1.0
3478,33478,0.0
3479,33479,0.0
3480,33480,1.0
3481,33481,0.0
3482,33482,1.0
3483,33483,1.0
3484,33484,0.0
3485,33485,1.0
3486,33486,0.0
3487,33487,0.0
3488,33488,0.0
3489,33489,1.0
3490,33490,0.0
3491,33491,0.0
3492,33492,1.0
3493,33493,0.0
3494,33494,0.0
3495,33495,1.0
3496,33496,0.0
3497,33497,0.0
3498,33498,0.0
3499,33499,0.0
3500,33500,0.0
3501,33501,0.0
3502,33502,0.0
3503,33503,1.0
3504,33504,0.0
3505,33505,0.0
3506,33506,1.0
3507,33507,0.0
3508,33508,0.0
3509,33509,0.0
3510,33510,0.0
3511,33511,1.0
3512,33512,1.0
3513,33513,0.0
3514,33514,0.0
3515,33515,0.0
3516,33516,0.0
3517,33517,0.0
3518,33518,0.0
3519,33519,1.0
3520,33520,0.0
3521,33521,0.0
3522,33522,1.0
3523,33523,0.0
3524,33524,0.0
3525,33525,1.0
3526,33526,1.0
3527,33527,1.0
3528,33528,0.0
3529,33529,0.0
3530,33530,0.0
3531,33531,0.0
3532,33532,0.0
3533,33533,0.0
3534,33534,0.0
3535,33535,1.0
3536,33536,0.0
3537,33537,0.0
3538,33538,1.0
3539,33539,0.0
3540,33540,0.0
3541,33541,1.0
3542,33542,0.0
3543,33543,0.0
3544,33544,0.0
3545,33545,0.0
3546,33546,1.0
3547,33547,0.0
3548,33548,0.0
3549,33549,0.0
3550,33550,1.0
3551,33551,0.0
3552,33552,0.0
3553,33553,0.0
3554,33554,0.0
3555,33555,1.0
3556,33556,1.0
3557,33557,0.0
3558,33558,0.0
3559,33559,1.0
3560,33560,0.0
3561,33561,0.0
3562,33562,0.0
3563,33563,1.0
3564,33564,1.0
3565,33565,1.0
3566,33566,0.0
3567,33567,0.0
3568,33568,0.0
3569,33569,0.0
3570,33570,1.0
3571,33571,0.0
3572,33572,0.0
3573,33573,0.0
3574,33574,0.0
3575,33575,1.0
3576,33576,0.0
3577,33577,1.0
3578,33578,1.0
3579,33579,0.0
3580,33580,0.0
3581,33581,1.0
3582,33582,1.0
3583,33583,0.0
3584,33584,0.0
3585,33585,0.0
3586,33586,1.0
3587,33587,0.0
3588,33588,0.0
3589,33589,1.0
3590,33590,0.0
3591,33591,0.0
3592,33592,0.0
3593,33593,0.0
3594,33594,0.0
3595,33595,0.0
3596,33596,0.0
3597,33597,1.0
3598,33598,0.0
3599,33599,1.0
3600,33600,0.0
3601,33601,1.0
3602,33602,0.0
3603,33603,0.0
3604,33604,0.0
3605,33605,0.0
3606,33606,0.0
3607,33607,0.0
3608,33608,0.0
3609,33609,0.0
3610,33610,1.0
3611,33611,0.0
3612,33612,0.0
3613,33613,0.0
3614,33614,0.0
3615,33615,0.0
3616,33616,0.0
3617,33617,0.0
3618,33618,1.0
3619,33619,0.0
3620,33620,0.0
3621,33621,0.0
3622,33622,1.0
3623,33623,0.0
3624,33624,1.0
3625,33625,1.0
3626,33626,0.0
3627,33627,0.0
3628,33628,0.0
3629,33629,0.0
3630,33630,0.0
3631,33631,0.0
3632,33632,0.0
3633,33633,0.0
3634,33634,1.0
3635,33635,1.0
3636,33636,0.0
3637,33637,1.0
3638,33638,0.0
3639,33639,1.0
3640,33640,1.0
3641,33641,0.0
3642,33642,0.0
3643,33643,1.0
3644,33644,1.0
3645,33645,0.0
3646,33646,1.0
3647,33647,0.0
3648,33648,0.0
3649,33649,0.0
3650,33650,1.0
3651,33651,1.0
3652,33652,0.0
3653,33653,1.0
3654,33654,1.0
3655,33655,1.0
3656,33656,0.0
3657,33657,0.0
3658,33658,0.0
3659,33659,0.0
3660,33660,0.0
3661,33661,0.0
3662,33662,1.0
3663,33663,0.0
3664,33664,0.0
3665,33665,0.0
3666,33666,0.0
3667,33667,1.0
3668,33668,1.0
3669,33669,0.0
3670,33670,0.0
3671,33671,1.0
3672,33672,0.0
3673,33673,0.0
3674,33674,0.0
3675,33675,0.0
3676,33676,0.0
3677,33677,1.0
3678,33678,0.0
3679,33679,0.0
3680,33680,0.0
3681,33681,0.0
3682,33682,1.0
3683,33683,1.0
3684,33684,1.0
3685,33685,1.0
3686,33686,0.0
3687,33687,1.0
3688,33688,0.0
3689,33689,1.0
3690,33690,0.0
3691,33691,1.0
3692,33692,1.0
3693,33693,1.0
3694,33694,0.0
3695,33695,0.0
3696,33696,0.0
3697,33697,1.0
3698,33698,0.0
3699,33699,0.0
3700,33700,0.0
3701,33701,1.0
3702,33702,1.0
3703,33703,0.0
3704,33704,0.0
3705,33705,0.0
3706,33706,0.0
3707,33707,1.0
3708,33708,0.0
3709,33709,1.0
3710,33710,0.0
3711,33711,0.0
3712,33712,1.0
3713,33713,0.0
3714,33714,0.0
3715,33715,0.0
3716,33716,0.0
3717,33717,0.0
3718,33718,0.0
3719,33719,0.0
3720,33720,0.0
3721,33721,1.0
3722,33722,1.0
3723,33723,0.0
3724,33724,1.0
3725,33725,0.0
3726,33726,1.0
3727,33727,0.0
3728,33728,0.0
3729,33729,0.0
3730,33730,1.0
3731,33731,1.0
3732,33732,0.0
3733,33733,1.0
3734,33734,0.0
3735,33735,0.0
3736,33736,1.0
3737,33737,1.0
3738,33738,0.0
3739,33739,1.0
3740,33740,0.0
3741,33741,0.0
3742,33742,0.0
3743,33743,1.0
3744,33744,0.0
3745,33745,1.0
3746,33746,0.0
3747,33747,1.0
3748,33748,1.0
3749,33749,1.0
3750,33750,0.0
3751,33751,0.0
3752,33752,0.0
3753,33753,1.0
3754,33754,0.0
3755,33755,0.0
3756,33756,1.0
3757,33757,1.0
3758,33758,0.0
3759,33759,0.0
3760,33760,1.0
3761,33761,0.0
3762,33762,0.0
3763,33763,1.0
3764,33764,1.0
3765,33765,0.0
3766,33766,0.0
3767,33767,0.0
3768,33768,0.0
3769,33769,0.0
3770,33770,0.0
3771,33771,0.0
3772,33772,0.0
3773,33773,0.0
3774,33774,0.0
3775,33775,1.0
3776,33776,0.0
3777,33777,1.0
3778,33778,0.0
3779,33779,0.0
3780,33780,1.0
3781,33781,0.0
3782,33782,1.0
3783,33783,0.0
3784,33784,0.0
3785,33785,0.0
3786,33786,1.0
3787,33787,1.0
3788,33788,0.0
3789,33789,0.0
3790,33790,1.0
3791,33791,1.0
3792,33792,1.0
3793,33793,1.0
3794,33794,0.0
3795,33795,0.0
3796,33796,0.0
3797,33797,0.0
3798,33798,0.0
3799,33799,1.0
3800,33800,0.0
3801,33801,0.0
3802,33802,1.0
3803,33803,0.0
3804,33804,1.0
3805,33805,0.0
3806,33806,0.0
3807,33807,0.0
3808,33808,0.0
3809,33809,0.0
3810,33810,0.0
3811,33811,0.0
3812,33812,1.0
3813,33813,1.0
3814,33814,0.0
3815,33815,0.0
3816,33816,1.0
3817,33817,1.0
3818,33818,0.0
3819,33819,0.0
3820,33820,0.0
3821,33821,0.0
3822,33822,1.0
3823,33823,0.0
3824,33824,0.0
3825,33825,0.0
3826,33826,0.0
3827,33827,1.0
3828,33828,0.0
3829,33829,0.0
3830,33830,0.0
3831,33831,1.0
3832,33832,0.0
3833,33833,0.0
3834,33834,0.0
3835,33835,1.0
3836,33836,1.0
3837,33837,0.0
3838,33838,0.0
3839,33839,0.0
3840,33840,0.0
3841,33841,1.0
3842,33842,0.0
3843,33843,0.0
3844,33844,0.0
3845,33845,0.0
3846,33846,0.0
3847,33847,1.0
3848,33848,0.0
3849,33849,0.0
3850,33850,0.0
3851,33851,1.0
3852,33852,0.0
3853,33853,1.0
3854,33854,0.0
3855,33855,1.0
3856,33856,0.0
3857,33857,0.0
3858,33858,1.0
3859,33859,1.0
3860,33860,0.0
3861,33861,0.0
3862,33862,1.0
3863,33863,1.0
3864,33864,0.0
3865,33865,1.0
3866,33866,0.0
3867,33867,0.0
3868,33868,0.0
3869,33869,1.0
3870,33870,0.0
3871,33871,0.0
3872,33872,0.0
3873,33873,0.0
3874,33874,0.0
3875,33875,0.0
3876,33876,0.0
3877,33877,1.0
3878,33878,0.0
3879,33879,0.0
3880,33880,0.0
3881,33881,0.0
3882,33882,1.0
3883,33883,0.0
3884,33884,1.0
3885,33885,0.0
3886,33886,0.0
3887,33887,1.0
3888,33888,0.0
3889,33889,1.0
3890,33890,0.0
3891,33891,0.0
3892,33892,0.0
3893,33893,0.0
3894,33894,0.0
3895,33895,0.0
3896,33896,0.0
3897,33897,0.0
3898,33898,0.0
3899,33899,0.0
3900,33900,1.0
3901,33901,1.0
3902,33902,0.0
3903,33903,0.0
3904,33904,1.0
3905,33905,0.0
3906,33906,0.0
3907,33907,1.0
3908,33908,0.0
3909,33909,0.0
3910,33910,0.0
3911,33911,1.0
3912,33912,1.0
3913,33913,0.0
3914,33914,0.0
3915,33915,0.0
3916,33916,0.0
3917,33917,0.0
3918,33918,1.0
3919,33919,0.0
3920,33920,0.0
3921,33921,1.0
3922,33922,1.0
3923,33923,0.0
3924,33924,0.0
3925,33925,1.0
3926,33926,0.0
3927,33927,0.0
3928,33928,0.0
3929,33929,0.0
3930,33930,0.0
3931,33931,1.0
3932,33932,0.0
3933,33933,1.0
3934,33934,1.0
3935,33935,1.0
3936,33936,0.0
3937,33937,1.0
3938,33938,0.0
3939,33939,0.0
3940,33940,0.0
3941,33941,1.0
3942,33942,1.0
3943,33943,1.0
3944,33944,1.0
3945,33945,0.0
3946,33946,0.0
3947,33947,0.0
3948,33948,1.0
3949,33949,0.0
3950,33950,0.0
3951,33951,0.0
3952,33952,0.0
3953,33953,1.0
3954,33954,1.0
3955,33955,0.0
3956,33956,1.0
3957,33957,1.0
3958,33958,0.0
3959,33959,0.0
3960,33960,0.0
3961,33961,1.0
3962,33962,1.0
3963,33963,0.0
3964,33964,1.0
3965,33965,0.0
3966,33966,1.0
3967,33967,0.0
3968,33968,0.0
3969,33969,0.0
3970,33970,1.0
3971,33971,1.0
3972,33972,1.0
3973,33973,1.0
3974,33974,1.0
3975,33975,0.0
3976,33976,0.0
3977,33977,0.0
3978,33978,0.0
3979,33979,0.0
3980,33980,0.0
3981,33981,0.0
3982,33982,0.0
3983,33983,0.0
3984,33984,0.0
3985,33985,0.0
3986,33986,0.0
3987,33987,0.0
3988,33988,0.0
3989,33989,0.0
3990,33990,1.0
3991,33991,0.0
3992,33992,1.0
3993,33993,0.0
3994,33994,1.0
3995,33995,1.0
3996,33996,1.0
3997,33997,0.0
3998,33998,0.0
3999,33999,1.0
4000,34000,1.0
4001,34001,0.0
4002,34002,0.0
4003,34003,0.0
4004,34004,0.0
4005,34005,0.0
4006,34006,0.0
4007,34007,0.0
4008,34008,1.0
4009,34009,0.0
4010,34010,0.0
4011,34011,1.0
4012,34012,1.0
4013,34013,0.0
4014,34014,0.0
4015,34015,1.0
4016,34016,0.0
4017,34017,0.0
4018,34018,1.0
4019,34019,1.0
4020,34020,1.0
4021,34021,0.0
4022,34022,0.0
4023,34023,0.0
4024,34024,1.0
4025,34025,1.0
4026,34026,1.0
4027,34027,0.0
4028,34028,0.0
4029,34029,0.0
4030,34030,0.0
4031,34031,0.0
4032,34032,0.0
4033,34033,0.0
4034,34034,0.0
4035,34035,0.0
4036,34036,1.0
4037,34037,0.0
4038,34038,1.0
4039,34039,0.0
4040,34040,1.0
4041,34041,0.0
4042,34042,1.0
4043,34043,1.0
4044,34044,0.0
4045,34045,0.0
4046,34046,0.0
4047,34047,1.0
4048,34048,0.0
4049,34049,0.0
4050,34050,0.0
4051,34051,1.0
4052,34052,0.0
4053,34053,0.0
4054,34054,0.0
4055,34055,0.0
4056,34056,0.0
4057,34057,0.0
4058,34058,0.0
4059,34059,0.0
4060,34060,1.0
4061,34061,0.0
4062,34062,1.0
4063,34063,0.0
4064,34064,1.0
4065,34065,0.0
4066,34066,0.0
4067,34067,0.0
4068,34068,0.0
4069,34069,0.0
4070,34070,0.0
4071,34071,1.0
4072,34072,0.0
4073,34073,1.0
4074,34074,1.0
4075,34075,0.0
4076,34076,0.0
4077,34077,1.0
4078,34078,0.0
4079,34079,1.0
4080,34080,1.0
4081,34081,0.0
4082,34082,1.0
4083,34083,1.0
4084,34084,0.0
4085,34085,0.0
4086,34086,0.0
4087,34087,0.0
4088,34088,0.0
4089,34089,1.0
4090,34090,1.0
4091,34091,0.0
4092,34092,0.0
4093,34093,0.0
4094,34094,0.0
4095,34095,0.0
4096,34096,0.0
4097,34097,0.0
4098,34098,0.0
4099,34099,0.0
4100,34100,1.0
4101,34101,0.0
4102,34102,0.0
4103,34103,0.0
4104,34104,0.0
4105,34105,0.0
4106,34106,0.0
4107,34107,0.0
4108,34108,0.0
4109,34109,0.0
4110,34110,0.0
4111,34111,1.0
4112,34112,0.0
4113,34113,1.0
4114,34114,0.0
4115,34115,0.0
4116,34116,0.0
4117,34117,1.0
4118,34118,0.0
4119,34119,0.0
4120,34120,0.0
4121,34121,0.0
4122,34122,0.0
4123,34123,0.0
4124,34124,0.0
4125,34125,0.0
4126,34126,0.0
4127,34127,0.0
4128,34128,1.0
4129,34129,0.0
4130,34130,1.0
4131,34131,0.0
4132,34132,1.0
4133,34133,0.0
4134,34134,0.0
4135,34135,0.0
4136,34136,0.0
4137,34137,0.0
4138,34138,1.0
4139,34139,0.0
4140,34140,0.0
4141,34141,1.0
4142,34142,0.0
4143,34143,0.0
4144,34144,0.0
4145,34145,1.0
4146,34146,0.0
4147,34147,1.0
4148,34148,1.0
4149,34149,0.0
4150,34150,0.0
4151,34151,1.0
4152,34152,0.0
4153,34153,0.0
4154,34154,0.0
4155,34155,1.0
4156,34156,0.0
4157,34157,1.0
4158,34158,0.0
4159,34159,0.0
4160,34160,0.0
4161,34161,0.0
4162,34162,1.0
4163,34163,1.0
4164,34164,0.0
4165,34165,1.0
4166,34166,0.0
4167,34167,0.0
4168,34168,0.0
4169,34169,0.0
4170,34170,1.0
4171,34171,0.0
4172,34172,0.0
4173,34173,0.0
4174,34174,1.0
4175,34175,0.0
4176,34176,1.0
4177,34177,1.0
4178,34178,1.0
4179,34179,0.0
4180,34180,1.0
4181,34181,0.0
4182,34182,1.0
4183,34183,0.0
4184,34184,0.0
4185,34185,0.0
4186,34186,0.0
4187,34187,0.0
4188,34188,1.0
4189,34189,1.0
4190,34190,0.0
4191,34191,0.0
4192,34192,0.0
4193,34193,0.0
4194,34194,0.0
4195,34195,1.0
4196,34196,0.0
4197,34197,0.0
4198,34198,0.0
4199,34199,0.0
4200,34200,0.0
4201,34201,0.0
4202,34202,1.0
4203,34203,0.0
4204,34204,1.0
4205,34205,1.0
4206,34206,0.0
4207,34207,0.0
4208,34208,0.0
4209,34209,1.0
4210,34210,0.0
4211,34211,0.0
4212,34212,0.0
4213,34213,0.0
4214,34214,0.0
4215,34215,1.0
4216,34216,1.0
4217,34217,1.0
4218,34218,0.0
4219,34219,1.0
4220,34220,0.0
4221,34221,0.0
4222,34222,0.0
4223,34223,0.0
4224,34224,0.0
4225,34225,0.0
4226,34226,1.0
4227,34227,1.0
4228,34228,0.0
4229,34229,1.0
4230,34230,0.0
4231,34231,0.0
4232,34232,0.0
4233,34233,0.0
4234,34234,0.0
4235,34235,0.0
4236,34236,0.0
4237,34237,0.0
4238,34238,0.0
4239,34239,0.0
4240,34240,1.0
4241,34241,0.0
4242,34242,0.0
4243,34243,0.0
4244,34244,1.0
4245,34245,1.0
4246,34246,1.0
4247,34247,1.0
4248,34248,1.0
4249,34249,0.0
4250,34250,0.0
4251,34251,1.0
4252,34252,1.0
4253,34253,0.0
4254,34254,1.0
4255,34255,1.0
4256,34256,1.0
4257,34257,1.0
4258,34258,0.0
4259,34259,1.0
4260,34260,0.0
4261,34261,0.0
4262,34262,0.0
4263,34263,0.0
4264,34264,0.0
4265,34265,0.0
4266,34266,0.0
4267,34267,0.0
4268,34268,1.0
4269,34269,0.0
4270,34270,0.0
4271,34271,1.0
4272,34272,0.0
4273,34273,0.0
4274,34274,1.0
4275,34275,1.0
4276,34276,0.0
4277,34277,0.0
4278,34278,1.0
4279,34279,1.0
4280,34280,0.0
4281,34281,0.0
4282,34282,1.0
4283,34283,0.0
4284,34284,1.0
4285,34285,1.0
4286,34286,1.0
4287,34287,0.0
4288,34288,1.0
4289,34289,0.0
4290,34290,1.0
4291,34291,0.0
4292,34292,0.0
4293,34293,0.0
4294,34294,0.0
4295,34295,0.0
